Number,q1,q2,q3,raceeth,q6,q7,q23,q26,q28
6575,3,1,1,5,1.65,48.54,2,2,1
6576,4,1,1,3,,,1,1,
6577,6,2,3,8,1.85,78.02,2,2,1
6578,5,1,3,5,,,1,2,1
6579,6,1,3,8,1.78,71.22,2,2,1
6580,5,2,3,3,1.73,54.43,2,2,1
6581,6,1,3,1,,,2,,
6582,5,2,3,5,,,2,2,1
6583,4,2,1,5,1.7,74.84,2,2,1
6584,4,2,1,1,,,2,2,
6585,4,1,1,5,1.6,92.08,1,1,4
6586,3,1,1,5,1.73,67.59,2,2,1
6587,3,2,1,5,1.75,86.18,1,2,1
6588,3,1,1,3,1.6,67.59,2,2,1
6589,3,1,1,5,1.63,53.98,2,2,1
6590,4,1,1,8,1.68,65.77,2,2,1
6591,3,1,1,5,1.63,56.7,2,2,1
6592,4,2,1,5,1.8,85.28,2,2,1
6593,3,1,1,5,1.68,46.27,2,2,1
6594,3,1,1,7,1.63,73.03,2,2,1
6595,3,1,1,3,1.57,61.24,2,1,1
6596,3,1,1,5,1.55,49.9,2,1,1
6597,3,2,1,6,1.63,68.04,2,2,1
6598,3,1,1,5,1.52,49.9,2,1,2
6599,4,1,1,5,1.42,72.58,,,
6600,3,2,1,5,1.75,86.18,2,2,1
6601,4,2,1,5,1.85,62.14,2,2,1
6602,3,1,1,5,1.55,49.9,2,2,1
6603,7,1,4,5,1.57,56.7,1,1,3
6604,7,1,4,5,,,2,2,1
6605,7,2,4,5,1.9,74.84,2,2,1
6606,3,2,1,3,1.57,67.59,1,2,2
6607,4,1,1,8,1.73,65.32,2,2,1
6608,3,1,1,3,1.55,100.7,2,1,1
6609,4,2,1,3,1.65,45.36,2,2,1
6610,4,1,1,3,1.55,56.25,1,1,2
6611,5,2,3,3,,,2,2,
6612,5,1,3,3,1.57,72.58,2,2,
6613,4,1,1,8,1.65,56.25,2,1,3
6614,4,2,2,3,1.83,65.77,2,2,1
6615,4,1,1,3,1.65,78.93,2,1,1
6616,5,1,3,3,1.6,70.76,2,2,1
6617,5,1,3,3,1.57,47.63,2,2,
6618,5,1,3,3,1.55,51.71,2,2,
6619,5,2,3,3,,,2,2,
6620,6,1,3,3,,,2,1,1
6621,6,2,3,3,1.88,82.56,2,2,
6622,5,1,2,3,1.73,65.77,2,,
6623,6,2,3,,1.85,79.83,2,2,
6624,6,1,3,3,1.65,80.74,1,2,1
6625,6,2,4,3,1.75,63.05,2,2,1
6626,6,2,3,8,1.75,66.68,2,2,1
6627,7,2,4,3,1.78,90.72,2,2,1
6628,6,2,3,3,1.85,74.84,2,2,1
6629,7,2,4,3,1.73,61.24,1,2,1
6630,5,2,3,3,1.73,108.86,2,2,1
6631,6,2,3,3,,,2,2,1
6632,5,2,3,3,1.93,135.17,2,2,1
6633,6,1,3,3,1.65,73.94,1,2,1
6634,6,2,4,3,1.85,86.18,2,2,1
6635,,,,,,,2,2,
6636,6,1,4,3,1.52,44.91,2,2,1
6637,6,1,3,3,1.6,52.62,1,2,1
6638,7,1,4,3,1.55,63.5,2,2,1
6639,6,1,3,3,1.65,61.24,2,2,1
6640,7,2,4,3,1.7,66.23,2,2,
6641,7,1,4,3,1.55,58.97,2,2,1
6642,6,2,4,3,,,2,2,1
6643,7,1,4,3,1.8,69.85,2,1,4
6644,6,2,4,3,,,2,2,1
6645,6,1,4,3,1.57,58.06,2,,
6646,6,1,4,3,1.57,83.92,2,2,
6647,6,1,4,3,1.63,52.16,2,2,
6648,7,1,4,3,,,2,2,2
6649,7,1,4,3,1.78,93.9,2,2,1
6650,4,1,1,3,1.68,76.66,2,2,1
6651,4,1,2,3,,,2,2,2
6652,4,2,2,3,1.75,113.4,2,2,
6653,6,2,3,3,1.7,102.51,2,2,1
6654,7,1,4,3,,,2,2,
6655,6,1,4,3,1.55,61.24,2,2,1
6656,7,1,4,3,1.73,58.97,2,2,1
6657,6,1,4,3,1.5,58.97,2,1,1
6658,6,1,3,3,1.78,121.11,2,2,
6659,5,2,2,7,1.78,85.28,2,2,1
6660,5,1,2,3,1.6,54.43,2,2,
6661,5,2,2,3,1.8,105.24,2,2,
6662,4,2,2,3,1.73,109.32,2,2,1
6663,5,2,2,3,1.7,63.5,2,2,1
6664,5,1,2,3,1.52,83.01,2,2,1
6665,4,2,1,,1.68,97.52,2,2,1
6666,3,1,1,6,1.6,63.5,2,2,1
6667,4,2,1,3,1.63,50.8,2,2,1
6668,5,2,2,6,1.8,89.36,2,2,1
6669,5,2,2,3,1.78,78.93,,,
6670,4,2,2,3,1.73,71.22,2,2,1
6671,4,1,2,3,1.63,59.88,2,2,1
6672,3,1,1,3,1.55,81.65,2,2,1
6673,4,1,1,3,1.57,49.9,2,2,
6674,3,1,1,8,1.6,69.85,2,1,5
6675,4,1,2,3,1.6,80.74,1,2,1
6676,4,1,1,3,1.68,72.58,2,2,1
6677,4,1,1,3,1.6,70.76,2,2,1
6678,3,1,1,3,1.57,56.7,2,2,1
6679,7,2,4,5,1.83,80.29,1,2,1
6680,6,1,4,5,,,1,2,1
6681,5,1,4,5,1.68,49.9,2,2,1
6682,6,2,4,5,1.83,58.97,2,2,1
6683,7,2,4,3,1.83,95.26,2,2,1
6684,7,2,4,8,1.78,65.77,2,2,1
6685,7,1,4,8,,,2,1,1
6686,6,2,4,6,1.73,74.84,2,2,1
6687,6,2,4,2,1.75,68.95,2,2,1
6688,6,1,4,2,1.63,47.63,2,2,1
6689,6,1,4,2,1.68,52.16,2,1,1
6690,6,1,4,2,1.63,54.43,2,2,1
6691,7,1,4,8,1.52,49.9,2,2,1
6692,7,2,4,2,1.7,89.81,2,1,
6693,7,1,4,5,1.78,70.31,2,2,1
6694,7,1,4,2,1.6,63.5,2,2,1
6695,6,1,4,8,1.73,65.77,2,2,1
6696,7,2,4,5,1.93,73.03,2,2,1
6697,7,1,4,2,1.68,54.43,2,2,1
6698,6,1,4,2,1.63,44.45,2,2,1
6699,7,2,4,2,1.83,99.79,1,2,1
6700,6,1,4,2,1.55,44.91,2,1,1
6701,6,2,4,2,1.78,66.23,2,1,1
6702,7,1,4,5,1.75,74.84,2,2,1
6703,7,1,4,7,1.6,90.72,2,2,1
6704,5,2,3,7,1.7,47.63,2,2,1
6705,6,2,3,7,1.73,77.11,2,2,1
6706,5,1,3,7,,,2,2,1
6707,5,1,3,7,1.55,82.1,2,2,1
6708,6,1,3,7,,,1,1,
6709,5,1,3,7,1.65,71.67,2,2,1
6710,5,1,3,7,1.57,90.72,2,2,1
6711,6,2,3,7,1.68,88.45,2,2,1
6712,5,1,3,7,1.6,100.7,2,2,
6713,5,2,3,7,1.75,92.99,,,
6714,5,1,3,7,1.63,81.65,1,1,3
6715,5,1,3,7,1.55,58.97,2,2,
6716,5,1,3,7,1.52,53.07,2,2,1
6717,6,2,3,7,1.78,74.84,2,2,1
6718,5,2,3,7,1.7,74.84,2,2,1
6719,6,2,3,,1.73,78.02,2,2,1
6720,5,2,3,7,1.68,81.65,1,1,1
6721,5,1,3,7,1.6,108.86,1,2,1
6722,5,1,3,7,1.57,58.97,2,2,1
6723,4,2,2,7,1.7,53.98,2,2,1
6724,4,1,2,7,1.65,57.61,2,2,1
6725,5,1,2,7,1.78,99.79,2,2,1
6726,4,1,2,7,1.73,72.12,2,2,1
6727,4,1,2,7,1.57,54.43,2,2,
6728,4,1,2,6,1.7,72.12,2,2,1
6729,4,2,2,7,1.68,62.6,2,2,1
6730,6,1,4,6,1.55,69.4,2,2,1
6731,3,1,1,6,1.73,95.26,2,2,
6732,3,1,1,6,1.52,54.43,1,1,5
6733,5,2,2,7,1.68,62.14,2,2,1
6734,4,1,2,7,1.57,69.85,2,2,1
6735,5,2,2,7,1.83,83.46,2,2,1
6736,5,1,2,6,1.52,45.81,1,1,2
6737,4,1,2,6,1.57,50.8,2,2,1
6738,4,1,2,6,1.8,82.56,2,2,1
6739,5,1,2,7,1.52,55.79,2,2,1
6740,4,2,2,6,1.65,56.25,2,2,1
6741,4,1,2,7,1.55,55.79,2,2,1
6742,4,1,2,6,1.55,49.9,2,2,1
6743,6,1,4,6,1.6,42.64,1,1,2
6744,6,2,4,7,1.73,81.65,1,2,1
6745,6,1,4,2,1.57,52.62,1,1,3
6746,6,1,4,7,1.57,63.5,2,2,1
6747,4,1,2,7,1.52,45.36,2,2,1
6748,4,2,2,7,1.65,71.22,2,2,
6749,4,2,2,7,1.6,51.71,2,2,
6750,4,1,2,7,1.75,53.07,2,2,1
6751,5,2,2,,1.73,62.6,2,1,1
6752,4,1,2,6,1.5,54.43,2,2,1
6753,4,1,2,7,1.6,63.5,1,1,2
6754,5,1,3,2,1.63,54.43,2,1,1
6755,4,2,1,2,1.73,58.06,2,1,2
6756,5,1,3,7,1.63,50.35,1,2,1
6757,6,1,4,6,1.65,65.77,2,2,1
6758,4,1,2,6,1.52,62.14,2,2,1
6759,6,1,4,6,1.6,86.18,2,2,1
6760,6,2,4,7,1.78,81.65,2,2,1
6761,5,2,3,6,1.78,97.52,2,2,1
6762,6,1,4,7,1.63,52.16,2,1,1
6763,3,,1,,,,2,2,1
6764,3,1,1,7,1.65,64.41,1,1,2
6765,3,1,1,6,1.6,70.31,1,2,1
6766,3,1,1,7,1.57,61.69,2,1,2
6767,3,1,1,7,1.5,40.82,2,1,1
6768,2,2,1,6,1.78,60.78,1,2,1
6769,3,1,1,7,1.55,52.16,2,2,1
6770,3,2,1,7,1.78,72.58,2,2,1
6771,3,2,1,7,1.52,43.09,2,2,1
6772,3,2,1,7,1.78,67.13,2,1,2
6773,4,2,1,6,1.73,77.11,2,2,1
6774,4,2,1,7,1.68,56.25,2,2,1
6775,4,1,1,6,1.63,58.97,2,2,
6776,3,1,1,7,1.68,45.81,2,2,1
6777,3,1,1,7,1.63,51.26,2,2,
6778,4,1,1,2,1.65,58.97,2,2,1
6779,3,1,1,6,1.55,54.89,2,2,1
6780,3,2,1,6,1.78,63.05,2,2,
6781,4,2,1,7,1.68,54.89,2,2,
6782,3,2,1,6,1.65,69.4,2,2,1
6783,4,1,1,7,1.63,54.43,1,2,1
6784,4,2,1,7,1.73,75.3,2,2,
6785,3,1,1,2,1.5,42.18,2,2,1
6786,3,2,1,7,1.63,46.27,2,2,1
6787,3,1,1,7,1.57,68.95,2,2,1
6788,3,2,1,2,1.68,70.31,2,1,1
6789,3,2,1,7,1.73,52.16,2,2,1
6790,3,1,1,7,1.75,88.45,2,2,1
6791,3,2,1,7,1.65,51.26,2,2,1
6792,3,2,1,7,1.52,49.9,2,2,1
6793,6,1,4,2,1.68,62.6,2,2,1
6794,6,2,4,5,1.75,72.58,2,2,1
6795,6,2,4,8,1.73,65.77,2,2,1
6796,7,1,4,7,1.52,108.86,2,2,1
6797,5,2,4,,1.78,63.05,2,2,1
6798,6,2,4,7,1.8,70.76,2,2,1
6799,7,2,4,5,1.73,55.34,2,2,1
6800,6,2,4,7,1.8,77.57,2,1,1
6801,6,2,3,7,1.83,122.47,2,1,1
6802,7,1,4,7,1.57,53.07,2,2,1
6803,7,1,4,7,1.63,54.43,2,2,1
6804,6,1,4,8,1.57,53.52,1,1,2
6805,6,2,4,6,1.8,61.24,1,2,1
6806,6,1,4,7,1.7,44.45,2,1,1
6807,6,1,4,5,1.6,48.08,1,2,1
6808,,,,,,,2,1,1
6809,5,2,3,4,1.73,52.62,2,2,1
6810,6,2,3,2,1.7,59.88,2,2,1
6811,5,1,3,5,1.6,65.77,2,2,1
6812,3,2,1,6,1.73,64.41,1,2,1
6813,3,2,1,5,1.78,78.02,2,2,1
6814,7,2,4,5,1.8,83.92,2,2,1
6815,7,1,4,5,1.7,77.11,1,2,1
6816,6,2,4,8,1.68,83.92,2,2,1
6817,6,1,4,7,1.57,48.08,,,
6818,6,1,4,6,1.55,63.5,2,1,1
6819,6,1,4,8,1.6,48.54,2,2,1
6820,6,1,4,5,1.7,53.52,2,2,1
6821,6,2,4,7,1.85,87.09,2,1,1
6822,7,2,4,7,1.8,73.48,2,2,1
6823,6,2,4,7,1.8,55.79,2,2,1
6824,7,2,4,,,,1,1,1
6825,6,2,4,6,1.75,74.84,2,2,1
6826,5,2,3,6,1.8,73.48,2,2,1
6827,5,1,3,5,1.6,81.65,2,1,1
6828,6,1,3,6,,,2,1,1
6829,6,2,3,5,1.78,63.5,1,1,3
6830,5,1,3,3,1.68,95.26,2,1,1
6831,5,2,3,8,1.9,77.11,1,1,1
6832,5,2,3,8,1.78,63.5,2,2,1
6833,5,1,3,5,1.68,64.41,2,2,1
6834,5,2,3,7,1.83,96.62,2,2,1
6835,6,1,3,7,1.5,43.09,1,2,1
6836,5,2,3,2,1.78,77.11,1,1,1
6837,5,1,3,7,1.63,68.04,2,2,1
6838,6,1,3,5,1.7,56.7,2,2,1
6839,4,1,2,,,,2,2,1
6840,4,2,1,1,1.75,58.97,1,2,1
6841,4,2,1,7,1.83,67.13,2,2,1
6842,3,2,1,7,1.65,51.26,2,2,1
6843,4,2,1,5,1.78,63.05,2,1,1
6844,3,2,1,5,1.83,87.09,2,2,1
6845,3,1,1,5,,,2,,
6846,3,1,1,5,1.65,56.7,2,2,1
6847,5,1,1,5,1.52,58.97,2,1,1
6848,4,1,1,5,1.63,53.52,1,1,3
6849,3,2,1,7,1.75,52.16,2,2,1
6850,3,2,1,6,1.73,58.97,2,2,1
6851,3,1,1,5,1.63,48.99,,,
6852,5,2,1,6,1.8,65.77,2,2,
6853,4,2,1,7,1.7,67.13,2,2,1
6854,3,2,1,6,1.68,61.24,2,2,1
6855,3,1,1,5,1.6,56.7,1,1,1
6856,7,2,5,3,1.73,180.99,1,2,
6857,3,1,1,7,1.35,43.09,2,2,1
6858,4,2,1,6,1.73,58.51,2,2,1
6859,3,1,1,6,1.65,77.11,1,2,
6860,3,1,1,7,,,1,2,1
6861,5,2,2,7,1.73,51.71,2,2,1
6862,4,2,2,7,1.75,65.77,2,2,1
6863,4,1,1,6,,,2,2,1
6864,4,1,1,7,1.6,100.25,2,2,1
6865,4,1,2,7,1.63,54.43,2,2,1
6866,4,1,2,5,1.55,48.54,2,2,1
6867,5,1,2,5,1.68,57.61,2,2,1
6868,4,1,2,8,1.5,64.86,2,1,2
6869,5,1,2,5,1.7,52.16,2,2,1
6870,4,1,2,7,1.63,42.18,2,2,1
6871,4,1,2,2,,,2,2,1
6872,4,1,2,7,1.55,64.86,2,1,3
6873,5,2,2,2,,,2,2,1
6874,4,2,2,8,1.9,71.67,2,2,1
6875,5,2,2,5,1.85,73.03,2,2,1
6876,6,2,3,5,,,2,2,1
6877,5,2,2,,1.83,62.14,2,2,1
6878,4,1,2,5,1.68,59.88,2,2,1
6879,4,2,2,7,1.8,69.85,2,2,1
6880,4,1,2,5,1.68,62.14,2,2,1
6881,4,2,2,3,1.73,46.27,1,2,1
6882,4,2,2,5,1.78,54.43,2,2,1
6883,4,2,2,5,1.78,63.96,2,2,1
6884,4,2,2,7,1.9,68.49,1,2,1
6885,4,1,2,6,1.63,56.7,2,2,
6886,4,1,2,5,1.63,66.68,2,2,1
6887,5,2,2,7,1.73,56.7,1,1,1
6888,5,2,2,5,1.73,72.58,1,2,1
6889,5,2,2,7,1.85,62.6,2,2,1
6890,6,2,2,3,,,2,2,
6891,4,2,2,7,1.7,65.77,2,2,1
6892,5,1,2,3,,,1,1,1
6893,4,2,2,3,1.78,64.41,2,2,1
6894,4,2,2,3,1.68,52.16,2,2,
6895,5,2,2,1,1.73,70.31,2,2,
6896,6,2,2,5,1.7,65.77,2,2,
6897,5,2,2,3,1.73,149.69,2,2,
6898,6,2,2,3,1.8,90.72,2,2,
6899,5,2,2,3,1.65,52.16,2,2,1
6900,4,2,2,3,1.68,58.97,1,2,1
6901,,,,,,,2,2,1
6902,5,1,2,3,1.57,78.93,2,1,3
6903,4,2,2,3,1.65,57.61,2,2,1
6904,5,1,1,3,,,1,1,
6905,4,1,2,3,,,1,1,
6906,3,2,1,,1.75,95.26,2,2,1
6907,4,2,1,8,,,2,1,
6908,4,2,1,3,,,2,2,
6909,3,2,1,3,1.63,74.39,2,2,1
6910,3,1,1,3,1.6,55.79,2,2,
6911,4,1,1,7,,,2,2,1
6912,4,1,2,3,1.68,51.71,2,2,1
6913,4,2,1,3,,,,,1
6914,3,1,1,3,1.6,49.9,2,2,
6915,3,2,1,3,1.75,65.32,1,1,3
6916,5,1,2,,,,2,2,1
6917,4,2,1,3,1.55,63.5,2,2,
6918,3,1,1,3,1.63,52.16,2,2,
6919,4,1,1,3,,,2,1,3
6920,5,1,1,8,1.55,83.92,1,1,
6921,4,1,1,3,1.57,50.8,2,1,1
6922,4,1,1,3,,,1,1,1
6923,5,1,2,3,,,2,2,
6924,6,1,2,3,1.55,63.5,2,2,
6925,5,2,2,3,1.7,70.31,2,2,
6926,4,1,1,3,,,2,2,
6927,4,2,1,7,1.85,69.4,2,2,
6928,4,1,1,7,1.6,56.7,2,1,2
6929,3,2,1,3,1.75,49.9,2,2,1
6930,4,2,1,3,,,2,2,1
6931,3,2,1,3,,,2,2,1
6932,4,1,1,3,1.68,63.5,2,2,
6933,3,2,1,3,1.75,56.7,2,2,1
6934,4,1,1,3,1.65,69.4,2,2,
6935,4,2,1,3,1.96,64.41,2,2,
6936,6,1,3,3,,,1,1,3
6937,4,2,1,3,1.57,81.65,2,2,
6938,5,2,3,3,1.7,57.15,2,2,
6939,3,2,1,3,1.73,60.78,2,2,1
6940,4,1,1,3,1.65,115.67,2,2,1
6941,3,2,1,3,1.83,69.4,2,2,1
6942,3,1,1,8,1.63,90.27,1,1,2
6943,3,2,1,8,1.88,68.95,1,1,1
6944,4,1,1,7,1.6,45.36,2,1,1
6945,4,2,1,3,1.85,127.01,2,2,
6946,4,1,1,3,,,2,2,1
6947,5,2,1,3,,,2,2,1
6948,5,2,2,3,1.7,90.72,2,2,
6949,4,2,2,3,1.7,81.65,2,2,1
6950,5,1,2,7,1.52,64.86,1,2,1
6951,4,2,2,3,1.68,61.24,2,2,
6952,5,2,2,3,,,2,2,1
6953,4,2,2,3,1.83,77.11,2,2,
6954,5,2,2,3,1.88,67.59,2,2,1
6955,5,1,2,3,1.63,54.43,2,2,
6956,4,2,2,3,1.8,72.58,2,2,
6957,5,1,2,3,,,2,2,1
6958,5,2,3,3,1.93,93.44,2,2,
6959,5,2,3,3,1.9,81.65,2,2,
6960,7,2,3,3,1.8,77.11,2,2,
6961,5,2,3,3,,,2,2,1
6962,6,1,4,3,,,2,2,
6963,7,2,4,3,1.83,95.26,2,2,1
6964,6,1,4,3,1.6,55.34,2,2,1
6965,6,2,4,3,1.98,90.72,2,2,1
6966,7,1,4,8,1.7,81.65,2,1,1
6967,6,2,4,3,1.8,63.5,2,2,1
6968,7,2,4,3,1.7,63.5,2,2,1
6969,7,2,4,3,1.88,79.38,2,2,1
6970,5,1,3,3,1.6,59.88,2,2,1
6971,6,1,4,3,1.75,79.38,2,2,
6972,7,1,4,3,1.63,54.43,2,2,1
6973,7,1,4,3,1.63,89.81,2,2,1
6974,7,2,4,7,1.68,124.74,2,2,1
6975,6,1,4,3,1.7,82.56,2,2,1
6976,6,1,4,3,1.6,46.27,2,2,1
6977,6,1,4,3,1.65,113.4,1,2,1
6978,6,1,4,3,1.57,45.36,2,1,2
6979,6,2,4,3,1.98,125.65,2,2,1
6980,7,1,4,3,1.63,82.56,2,2,
6981,5,1,3,5,1.6,71.67,2,2,1
6982,5,2,3,5,1.78,108.86,2,2,1
6983,4,1,3,2,,,2,2,1
6984,6,2,3,5,1.8,69.85,2,2,1
6985,7,1,3,5,1.57,47.63,2,2,1
6986,6,1,3,5,,,2,2,1
6987,6,2,3,5,1.9,95.26,2,2,1
6988,6,1,3,5,1.73,54.43,2,2,1
6989,6,1,3,5,1.68,68.04,2,2,1
6990,5,1,3,5,1.75,67.13,2,2,1
6991,6,2,3,5,1.88,81.65,2,2,1
6992,5,1,3,5,1.65,68.04,2,2,1
6993,5,1,3,5,,,1,2,1
6994,5,1,3,5,1.63,53.52,2,2,1
6995,5,1,3,5,1.7,67.13,2,2,1
6996,6,1,3,7,1.52,45.36,2,2,1
6997,6,2,3,5,1.75,61.24,2,2,1
6998,6,1,3,5,1.65,54.43,2,2,1
6999,5,1,3,2,,,2,2,1
7000,6,2,3,5,1.78,102.06,2,2,1
7001,5,1,3,5,1.6,55.34,2,1,2
7002,5,1,3,5,1.7,62.6,2,2,1
7003,5,1,3,5,1.65,61.24,2,2,1
7004,6,2,3,5,1.75,65.77,2,2,1
7005,5,1,3,5,1.6,53.07,2,2,1
7006,7,2,4,5,1.75,65.77,2,2,1
7007,6,2,4,5,1.9,78.93,2,2,1
7008,6,2,4,5,1.78,71.22,1,2,1
7009,6,1,4,7,1.55,71.22,1,1,1
7010,5,1,3,5,1.68,57.61,2,2,1
7011,5,2,3,5,1.7,88.45,2,2,1
7012,6,2,3,5,1.93,88.45,2,2,1
7013,5,1,3,5,1.83,64.86,2,2,1
7014,5,2,3,5,1.96,92.99,2,2,1
7015,6,2,3,5,1.78,63.5,2,2,1
7016,6,2,4,5,1.85,83.92,2,2,1
7017,6,2,4,5,1.73,74.84,2,2,1
7018,7,1,4,5,1.63,64.41,2,2,1
7019,7,2,4,5,1.85,90.72,2,2,1
7020,,,,,,,1,2,1
7021,7,2,4,5,1.73,49.9,1,1,1
7022,6,2,4,5,1.83,81.65,2,1,1
7023,7,2,4,5,1.85,88.45,2,2,1
7024,6,2,4,5,1.65,55.34,2,2,
7025,7,2,4,5,,,2,2,1
7026,4,2,1,5,,,,,
7027,4,2,1,5,1.68,47.63,2,2,1
7028,4,1,1,5,1.6,53.98,2,2,1
7029,4,1,1,5,1.6,52.16,2,2,1
7030,6,2,4,5,1.9,108.86,2,2,1
7031,,,,,,,2,2,1
7032,7,2,4,5,1.8,69.4,2,1,2
7033,6,2,4,5,1.88,84.82,2,2,1
7034,7,2,4,5,1.88,72.58,2,2,1
7035,6,2,4,7,1.85,56.7,2,2,1
7036,2,2,1,5,,,1,2,1
7037,3,2,1,8,1.75,58.97,2,2,1
7038,4,2,1,5,1.78,68.04,2,2,1
7039,3,1,1,5,1.6,61.24,2,2,1
7040,3,2,1,5,1.75,58.51,1,2,1
7041,,,,,,,2,2,1
7042,3,2,1,5,1.68,58.97,1,1,1
7043,4,2,1,5,1.83,68.04,2,2,1
7044,3,1,1,3,,,1,2,
7045,4,2,1,5,1.75,108.86,1,2,1
7046,3,1,1,5,1.57,52.16,1,2,1
7047,3,2,1,5,1.83,92.99,1,1,1
7048,4,1,1,5,1.63,59.88,1,2,1
7049,3,1,1,7,1.68,62.14,1,2,1
7050,4,2,1,5,1.8,81.65,2,2,1
7051,3,1,1,5,1.52,59.88,2,2,1
7052,4,1,1,5,1.7,61.24,2,2,1
7053,3,2,1,5,1.68,53.98,2,2,1
7054,4,2,1,5,1.83,101.61,2,1,1
7055,4,2,1,5,1.8,74.39,2,2,1
7056,3,1,1,5,1.73,56.7,2,2,1
7057,5,1,2,5,1.75,63.5,2,2,1
7058,5,1,2,5,1.7,54.43,1,2,1
7059,3,2,1,5,1.83,83.01,2,1,1
7060,3,2,1,5,1.65,46.72,2,1,2
7061,4,2,1,5,1.73,56.7,2,2,1
7062,4,1,1,5,1.63,58.97,2,2,1
7063,3,1,1,5,1.65,49.9,2,2,1
7064,3,1,1,5,1.6,63.05,2,2,1
7065,4,2,1,5,1.98,65.32,2,2,1
7066,4,1,2,5,1.55,52.16,1,1,2
7067,4,1,2,5,1.63,47.17,2,2,1
7068,5,2,2,5,1.8,63.5,1,2,1
7069,4,1,2,5,1.78,90.72,2,1,1
7070,5,2,2,5,1.63,47.17,2,2,1
7071,4,1,2,5,1.7,49.9,2,2,1
7072,4,2,1,5,1.85,72.58,1,2,1
7073,5,2,2,5,1.75,65.77,2,2,1
7074,5,1,2,5,1.57,66.68,1,2,1
7075,5,1,2,5,1.65,61.24,,,
7076,5,1,2,5,1.68,53.98,2,2,1
7077,4,2,2,5,1.75,70.31,1,2,1
7078,4,2,2,5,1.75,98.88,2,1,
7079,4,1,2,5,1.68,53.52,1,1,1
7080,5,1,2,5,1.68,44.45,2,2,1
7081,4,2,2,5,1.75,64.86,2,2,1
7082,5,2,2,5,1.7,65.77,2,2,1
7083,5,1,2,5,1.52,43.09,2,2,1
7084,4,1,2,5,1.63,61.69,2,1,1
7085,4,1,2,5,1.57,52.16,1,2,1
7086,7,1,4,7,1.6,58.97,2,2,1
7087,7,1,4,7,1.5,58.97,2,2,1
7088,7,2,4,7,1.73,79.38,2,1,1
7089,6,2,4,7,1.75,61.24,2,2,1
7090,7,2,4,7,1.75,69.4,2,2,1
7091,7,1,4,6,1.57,55.34,2,2,1
7092,7,1,4,7,,,2,2,
7093,6,2,4,6,1.73,58.97,2,2,1
7094,6,1,4,7,1.55,72.58,2,2,1
7095,6,2,4,6,1.68,56.7,2,2,1
7096,7,2,4,7,1.73,58.97,2,2,1
7097,6,2,4,7,1.7,86.18,2,2,1
7098,6,1,3,6,1.5,47.63,2,2,1
7099,6,2,3,6,1.73,70.31,2,2,1
7100,7,2,4,7,1.65,77.11,1,2,
7101,7,1,4,7,1.57,72.58,1,2,1
7102,7,2,4,7,,,2,2,
7103,7,2,4,7,1.8,68.04,2,2,
7104,7,1,4,7,1.88,83.92,2,2,1
7105,7,1,4,7,1.68,86.18,2,2,1
7106,7,1,4,7,,,2,2,
7107,7,1,4,7,1.63,57.61,2,2,1
7108,7,1,4,7,1.57,66.68,2,2,1
7109,7,1,4,7,1.7,59.88,1,1,1
7110,6,2,4,6,1.83,85.28,2,2,
7111,6,2,3,7,1.78,47.63,2,2,1
7112,6,2,3,7,1.78,77.11,2,2,1
7113,6,1,3,3,,,2,2,1
7114,6,1,3,6,1.6,81.19,2,1,1
7115,5,2,3,6,1.8,72.58,2,2,1
7116,6,1,3,6,1.63,83.46,2,2,1
7117,7,1,3,6,1.47,68.95,2,2,
7118,6,1,3,6,1.55,54.43,,2,1
7119,6,1,3,7,1.68,77.11,2,2,
7120,7,2,3,6,1.65,81.65,2,1,1
7121,7,2,3,7,1.75,61.24,2,2,3
7122,6,2,3,6,1.7,64.86,2,2,1
7123,5,1,3,6,1.63,77.11,2,2,1
7124,6,1,3,6,1.65,70.31,2,2,1
7125,7,1,3,6,1.7,83.92,2,1,2
7126,6,2,3,6,1.63,76.2,,,
7127,7,2,3,6,1.65,85.73,2,2,1
7128,5,1,3,6,,,2,2,1
7129,6,1,3,6,1.57,60.78,1,2,1
7130,6,2,3,6,1.75,63.5,2,2,1
7131,6,2,3,6,1.75,65.77,2,2,1
7132,6,2,3,7,1.75,68.04,2,2,1
7133,5,2,1,5,1.6,45.81,2,2,
7134,4,1,1,7,1.55,49.9,2,1,
7135,4,1,1,7,,,1,1,5
7136,4,1,1,7,,,,,
7137,3,2,1,6,1.55,45.36,2,2,
7138,4,2,1,6,1.73,58.97,2,1,1
7139,4,2,1,6,1.63,72.58,2,2,
7140,4,1,1,6,1.52,55.34,2,2,1
7141,5,2,1,7,,,2,2,
7142,4,1,1,6,1.6,61.24,2,2,1
7143,4,1,,6,1.6,54.43,2,2,1
7144,4,2,1,7,,,2,2,1
7145,5,1,1,6,,,1,2,
7146,4,1,1,3,1.57,94.35,2,2,1
7147,4,2,1,6,1.73,99.79,2,2,
7148,6,2,2,7,1.65,45.36,2,2,
7149,5,2,2,6,1.75,72.58,2,2,1
7150,4,1,1,6,1.6,51.71,2,2,1
7151,4,1,1,6,1.57,54.43,2,1,1
7152,4,2,1,6,1.98,63.5,2,2,1
7153,4,2,1,7,1.63,74.39,2,2,1
7154,4,1,1,6,1.65,59.42,2,2,1
7155,4,2,1,6,1.8,104.33,2,2,1
7156,5,2,1,6,1.65,70.76,2,2,1
7157,3,1,1,6,,,2,2,1
